Name,Price,Description,ImageUrl,Brand Name,Gender
RAEES ,,"Fragrance Notes:
• Top: Grapefruit 🍊, Lemon 🍋, Mandarin 🍊, Apple 🍏
• Heart: White florals 🌸, Pink Pepper 🌶️, Marine Accord 🌊, Lavender 💜, Geranium 🌹, Violet 💜, Jasmine 🌸
• Base: Vanilla 🌰, Cardamom 🌿, Sandalwood 🌲, Pepper 🌶️, Guaiac Wood 🌳, Patchouli 🌿, Musk 🕊️, Saffron 🧂, Incense 🌫️, Birch 🌲, Ambergris 🧡, Moss 🍃, Oud 🪵",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FRAEES_.jpg?alt=media&token=9b411938-b876-42db-99a8-f7ade9e7e34a,Raees,Unisex
RAMSAT HARIR ,"20,000","Fragrance Notes:
• Top: Grape 🍇, Black Currant 🍇
• Heart: Tuberose 🌸, Jasmine 🌸, Heliotrope 🌸
• Base: Patchouli 🌿, Musk, Cedar 🌳",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FRAMSAT%20HARIR_.jpg?alt=media&token=5482bdcb-0b43-4f23-b652-1ff066301dfc,Arabiyat Prestige,Female
RAMZ LATTAFA ,"26,000","Fragrance Notes:
• Top: Bergamot 🍋, Apple 🍏
• Heart: Vanilla Orchid 🌸, Tonka Bean 🌰
• Base: Sandalwood 🪵, Musk 🐚, Amber 🧡

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FRAMZ%20LATTAFA_.jpg?alt=media&token=6f0e35f6-5049-4513-973c-63108abc9fc7,Lattafa,Unisex
RAMZ LATTAFA BROWN,"26,000","Fragrance Notes:
• Top: Apple 🍎, Peach 🍑, Pear 🍐, Blackcurrant 🍇, Orange 🍊
• Heart: Jasmine 🌸, Rose 🌹, Orange Blossom 🌼, Guaiac Wood 🌲, Patchouli 🌿
• Base: Vanilla 🍦, White Musk 🕊️
",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FRAMZ%20LATTAFA%20BROWN.jpg?alt=media&token=e9142b6c-26a6-4327-879e-44f89d215d2d,Lattafa,Unisex
RAW HUMAN ,"70,000","Fragrance Notes:
• Top: Apricot 🍑, Plum 🍇, Pink Pepper 🌶️
• Heart: Osmanthus 🌼
• Base: Leather 🧥, Styrax 🌳, Olibanum (Frankincense) 🕯️",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FRAW%20HUMAN_.png?alt=media&token=4dd0eee3-b5d2-4724-878e-4f8e0bf91b52,Lattafa,Unisex
RAYHAAN CORIUM FOR HIM,"21,000","Fragrance Notes:
• Top: Aldehydes ✨, Coriander 🌿, Clary Sage 🌿, Artemisia 🌱, Bergamot 🍋
• Heart: Patchouli 🌿, Carnation 🌸, Vetiver 🌾, Cinnamon 🧂, Geranium 🌹, Jasmine Sambac 🌸, Orris Root 🌿
• Base: Civet 🐆, Honey 🍯, Leather 🧥, Musk 🕊️, Oakmoss 🍃, Amber 🧡, Tonka Bean 🌰, Vanilla 🍦",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FRAYHAAN%20CORIUM%20FOR%20HIM.jpg?alt=media&token=bfeb3369-8de1-4a7b-b68d-cd42f3a8bfc9,Rayhaan,Male
RED DIAMOND ,"8,500","Fragrance Notes:
• Top: Saffron 🧂, Bitter Almond 🌰
• Heart: Jasmine 🌼, Cedarwood 🪵
• Base: Ambergris 🧡, Musk 🐚, Woody Notes 🪵",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FRED%20DIAMOND_.jpg?alt=media&token=f02d8c81-7d6b-460a-b326-d5bcc30185ba,Red Diamond,Female
RED DOT ,"20,000","ragrance Notes:
• Top: Bergamot 🍋, Rose 🌹
• Heart: Orchid 🌺, Ginger 🌶️
• Base: Sandalwood 🌲, Musk 🕊️",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FRED%20DOT_.jpg?alt=media&token=b02055bd-2a8f-468a-a674-4b0958271101,Essencia,Female
REMAS ,,"Fragrance Notes:
• Top: Fruity Notes 🍇🍏🍓
• Heart: Rose 🌹, Jasmine 🌼
• Base: Musk 🐚, Amber 🧡, Sandalwood 🪵

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FREMAS_.png?alt=media&token=4b078f11-6f24-437d-8659-530cbf107fab,Lattafa,Unisex
RIGGS ,"16,000","Fragrance Notes:
• Top: Bergamot 🍋, Pink Pepper 🌶️
• Heart: Leather 🧥, Sage 🌿
• Base: Amber 🧡, Vetiver 🌾, Patchouli 🌿",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FRIGGS_.jpg?alt=media&token=0bcafc7c-0eb1-4c20-bac7-a2f89eab4d37,Riggs,Unisex
RIVAL,"7,000","Fragrance Notes:
• Top: Cinnamon 🧂, Lemon 🍋, Mandarin 🍊, Geranium 🌹, Coffee ☕, Star Anise ⭐️, Amber 🧡, Patchouli 🌿, Violet Leaf 💜 ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FRIVAL.jpg?alt=media&token=1562d718-1b59-495b-937d-1d8008144453,rival,Unisex
ROJA PARFUMS ,,"Fragrance Notes:
• Top: Lemon 🍋, Bergamot 🍊, Lime 🍈, Orange 🍊, Tarragon 🌿
• Heart: Rose 🌹, Jasmine 🌸, Tuberose 🌼, Ylang‑Ylang 🌺
• Base: Clove 🌰, Cumin 🌿, Nutmeg 🌰, Oakmoss 🌲, Patchouli 🌿, Vetiver 🌾, ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FROJA%20PARFUMS_.jpg?alt=media&token=ab49d95c-dafa-4b29-8712-9182b936b813,Roja,Male
ROYAL SAPPHIRE LATTAFA ,"42,000","Fragrance Notes:
• Top: Apple 🍏, Lemon 🍋
• Heart: Geranium 🌺, Lavender 💜
• Base: Vetiver 🌾, Patchouli 🌿, Amber 🧡

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FROYAL%20SAPPHIRE%20LATTAFA_.png?alt=media&token=8ee0ad33-c06a-428b-89a4-df72995550dd,Lattafa,Unisex
RUMOR CASTLE BEJAR ,"18,500","Fragrance Notes:
• Top: Red Fruits 🍒, Orange Blossom 🌸
• Heart: Jasmine 🌼, Rose 🌹
• Base: Vanilla 🍦, Musk 🐚, Amber 🧡",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FRUMOR%20CASTLE%20BEJAR_.jpg?alt=media&token=0d216558-993f-4193-a1d4-45f1b0992eaa,Castle Bejar,Male
SAKEENA ,,"Fragrance Notes:
• Top: Bergamot 🍋, Mandarin 🍊
• Heart: Jasmine 🌸, Iris 🌸
• Base: Amber 🧡, Vanilla 🍦, Musk, Sandalwood 🪵

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSAKEENA_.jpg?alt=media&token=91038e7d-833c-4843-84b5-48ebfdfc0137,Lattafa,Female
SAUVAGE ,"305,000","Fragrance Notes:
• Top: Bergamot 🍋, Pepper 🌶️
• Heart: Geranium 🌸, Sichuan & Pink Pepper 🌶️, Lavender 🌸, Vetiver 🌾, Patchouli 🌿
• Base: Cedar 🪵, Labdanum 🌳, Ambroxan",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSAUVAGE_.jpg?alt=media&token=7611c73b-8462-4975-ac22-906055d2673d,Sauvage,Male
SCANDAL,"21,000","Fragrance Notes:
• Top: Blood Orange 🍊, Mandarin 🍊
• Heart: Honey 🍯, Gardenia 🌸, Orange Blossom 🌼, Jasmine 🌼, Peach 🍑
• Base: Caramel 🍮, Patchouli 🌿, Beeswax 🍯, Licorice 🍬",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSCANDAL.jpg?alt=media&token=1a485734-90ab-46d6-be96-9eec30f1bb28,Scandal,Male
SEHR LATTAFA ,"70,000","Fragrance Notes:
• Top: Cinnamon 🧂, Bitter Almond 🌰
• Heart: Jasmine 🌸, Pomarose 🌺, Akigalawood 🌳
• Base: Vanilla Absolute 🍦, Amber 🧡, Tonka Bean 🌰",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSEHR%20LATTAFA_.jpg?alt=media&token=2a8566e5-fb5c-4e24-8b8f-c9f0dd548696,Lattafa,Unisex
SHAGHAF OUD ABYAD SWISS ARABIAN,"70,000","Fragrance Notes:
• Top: Bergamot 🍋, Oregano 🌿, Pepper 🌶️
• Heart: Frankincense 🌫️, Myrrh 🌿, Labdanum 🪔, Amber 🧡
• Base: Oud 🪵, Leather 🧥, Patchouli 🌿, Sandalwood 🌲",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSHAGHAF%20OUD%20ABYAD%20SWISS%20ARABIAN.jpg?alt=media&token=0f880dd8-844e-4082-8634-7ac39a08581e,Shaghaf,Unisex
SHAGHAF OUD AHMAR SWISS ARABIAN,"70,000","Fragrance Notes:
• Top: Saffron 🧂, Bergamot 🍋
• Heart: Rose 🌹, Bulgarian Rose 🌸, Geranium 🌺
• Base: Agarwood (Oud) 🪵, Amber 🧡, Vanilla 🍦, Tonka Bean 🌰

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSHAGHAF%20OUD%20AHMAR%20SWISS%20ARABIAN.jpg?alt=media&token=d5ab1e0b-d9d5-4806-9a79-82ff9ea42c09,Swiss Arabian,Unisex
SHAGHAF OUD ASWAD SWISS ARABIAN,"70,000","Fragrance Notes:
• Top: Saffron 🧂, Thyme 🌿, Rose 🌹
• Heart: Rose 🌹, Oud 🪵, Patchouli 🌿, Cumin 🌶️, Coriander 🌿, Jasmine 🌸
• Base: Musk 🕊️, Sandalwood 🌲, Leather 🧥, Oud 🪵, Amber 🧡, Vanilla 🍦
",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSHAGHAF%20OUD%20ASWAD%20SWISS%20ARABIAN.jpg?alt=media&token=54e6897d-957f-4338-b05b-3519737bdeb4,Swiss Arabian,Unisex
SHAGHAF OUD AZRAQ SWISS ARABIAN,"70,000","Fragrance Notes:
• Top: Honey 🍯, Oud 🪵
• Heart: Cinnamon 🧂, Amber 🧡, Vanilla 🍦
• Base: Leather 🧥, Patchouli 🌿, Oud 🪵",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSHAGHAF%20OUD%20AZRAQ%20SWISS%20ARABIAN.jpg?alt=media&token=ddff52b7-f9f0-455d-addb-208e80716830,Swiss Arabian,Male
SHAGHAF OUD ROYALE SWISS ARABIAN,"70,000","Fragrance Notes:
• Top: Saffron 🧂, Lavender 💜
• Heart: Oud 🪵, Nutmeg 🌰
• Base: Musk 🕊️, Patchouli 🌿",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSHAGHAF%20OUD%20ROYALE%20SWISS%20ARABIAN.jpg?alt=media&token=2bd5b7cf-6b2b-43f4-b12a-bcad02203d34,Swiss Arabian,Unisex
SHAGHAF OUD TONKA SWISS ARABIAN,"70,000","Fragrance Notes:
• Top: Almond 🌰
• Heart: Cinnamon Bark 🌿, Orange Flower 🌸, Turkish Rose 🌹
• Base: Tonka Bean 🌰, Vanilla 🍦, Amberwood 🧡 ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSHAGHAF%20OUD%20TONKA%20SWISS%20ARABIAN.jpg?alt=media&token=f339ba78-2c0f-419b-afef-fc68ee578996,Swiss Arabian,Unisex
SHAHEEN LATTAFA,"45,000","Fragrance Notes:
• Top: Pineapple 🍍, Grapefruit 🍊
• Heart: Fig 🌿, Lavender 💜
• Base: Vanilla 🌰, Tonka Bean 🌰, Patchouli 🌿",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSHAHEEN%20LATTAFA.png?alt=media&token=5c6ab09b-f3d8-4b92-a656-4caab16c780c,Lattafa,Unisex
SHAHEEN SILVER LATTAFA PRIDE ,"45,000","Fragrance Notes:
• Top: Bergamot 🍋, Grapefruit 🍊
• Heart: Lavender 💜, Pink Pepper 🌶️
• Base: Vetiver 🌾, Musk 🐚, Patchouli 🌿",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSHAHEEN%20SILVER%20LATTAFA%20PRIDE_.jpg?alt=media&token=a04c834d-0e0e-4fed-a816-013c891f274c,Lattafa,Unisex
SOFT ,"7,000","Fragrance Notes:
• Top: Citrus 🍋, Sugar 🍭
• Heart: Vanilla 🍦, Jasmine 🌼
• Base: White Musk 🐚, Amber 🧡

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSOFT_.jpg?alt=media&token=e726dbb4-76cf-4084-99a0-9978c2262797,Al Rehab,Unisex
SPECIAL OUD ,"27,000","Fragrance Notes:
• Top: Leather 🧥, Saffron 🧂, Peach 🍑, Caramel 🍬, Red Berries 🍓
• Heart: Pink Pepper 🌶️, Labdanum 🌿, Cypriol 🌾, Ginger 🌿
• Base: Oud 🪵, Vanilla 🍦, Patchouli 🌿, Musk, Benzoin 🌳, Peru Balsam 🌿",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSPECIAL%20OUD_.jpg?alt=media&token=b0ada29b-0172-4b33-b3e3-70b9b7618a71,Al wataniah,Unisex
SUAVE ,,"Fragrance Notes:
• Top: Pepper 🌶️, Bergamot 🍋
• Heart: Patchouli 🌿, Geranium 🌸, Vetiver 🌾, Pink Pepper 🌶️, Elemi 🌿
• Base: Cedar 🪵, Labdanum 🌳, Ambroxan

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSUAVE_.jpg?alt=media&token=d18fc779-f58d-4e5c-b092-c2e82ec5e646,Sauve ,Male
SUAVE INTENSE,"19,500","Fragrance Notes:
• Top: Pepper 🌶️, Bergamot 🍋
• Heart: Patchouli 🌿, Geranium 🌸, Vetiver 🌾, Pink Pepper 🌶️, Elemi 🌿
• Base: Cedar 🪵, Labdanum 🌳, Ambroxan

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSUAVE%20INTENSE.jpg?alt=media&token=8b13d962-1439-494d-a62c-924d70040a20,Sauve ,Male
SUGAR PINEAPPLE ,"19,500","Fragrance Notes:
• Top: Caramelized Pineapple 🍍, Tropical Apple 🍏
• Heart: Coconut 🥥, Wild Raspberry 🍇, Almond Praline 🌰, Heliotrope 🌼
• Base: Tonka Bean 🌰, Soft Musk 🐚",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSUGAR%20PINEAPPLE_.jpg?alt=media&token=65f3f456-73b5-4eb4-9ef9-0afd556ac110,Brosia,Female
SUGER (AROFAC),"21,000","Fragrance Notes:
• Top: Cotton Candy 🍭, Red Berries 🍓
• Heart: Caramel 🍮, Orange Blossom 🌸, Jasmine 🌼
• Base: Vanilla 🍦, Musk 🐚, Amber 🧡

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSUGER%20(AROFAC).jpg?alt=media&token=3c424871-1da6-4993-b28b-244d83c8f0f7,Aro fac,Female
SUGER BLACK ,"19,500","Fragrance Notes:
• Top: Heliotrope 🌼, Caramel 🍬, Lily 🌸
• Heart: Brown Sugar 🍯, Rosewood 🌳, Rose 🌹
• Base: Vanilla 🍦, Tonka Bean 🌰, Amber 🧡, Agarwood/Oud 🪵",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSUGER%20BLACK_.webp?alt=media&token=acce459d-e147-42af-b2ef-09c9967280d1,Brosia,Male
SUGER CANDY,"19,500","Fragrance Notes:
• Top: Apple 🍏, Pear 🍐, Litchi Blossom 🌸, Blackberry 🍇, Bergamot 🍋, Fig Leaf 🌿
• Heart: Whipped Cream 🍦, Marshmallow 🍥, Strawberry 🍓, Raspberry 🍇, Frangipani 🌼, Jasmine 🌸, Honeysuckle 🌸, Licorice 🍬
• Base: Vanilla 🍦, Musk 🕊️, Tonka Bean 🌰, Sandalwood 🌲, Cedarwood 🌲, Iris 🌸",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSUGER%20CANDY.jpg?alt=media&token=2a940890-d8e3-4daf-86eb-1c3e8b8b8076,Sugar Cand,Unisex
SUGER CANDY (AROFAC),"21,000","Fragrance Notes:
• Top: Raspberry 🍇, Orange 🍊, Bergamot 🍋, Fig Leaf 🍃
• Heart: Cotton Candy 🍭, Licorice 🌿, Strawberry 🍓, Red Berries 🍒, Lily‑of‑the‑Valley 🌼, Jasmine 🌸
• Base: Caramel 🍬, Vanilla 🍦, Musk, Tonka Bean 🌰, Sandalwood 🪵 ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSUGER%20CANDY%20(AROFAC).jpg?alt=media&token=2d06741e-d56e-44bf-8db7-2f069b44d742,Aro Fac,Female
SUPREMACY IN OUD AFNAN,"75,000","Fragrance Notes:
• Top: Saffron 🧂, Nutmeg 🌰, Lavender 💜
• Heart: Oud 🪵
• Base: Patchouli 🌿, Musk 🐚",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSUPREMACY%20IN%20OUD%20AFNAN.webp?alt=media&token=22148245-04e1-453f-8633-36f5d977d9af,Afnan,Unisex
SUSPENSO ,"21,000","Fragrance Notes:
• Top: Orange 🍊, Bergamot 🍋, Lemon 🍋, Mandarin 🍊
• Heart: Cardamom 🌿, Lavender 💜, Pepper 🌶️, Sage 🌿
• Base: Iris 🌸, Cedar 🌲, Coumarin 🌾, Musk 🕊️, Sandalwood 🌲, Tobacco 🚬, Amber 🧡, Labdanum 🌿 ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSUSPENSO_.jpg?alt=media&token=3999a1fb-092b-4544-95e5-6f050004210d,Suspenso,Male
SWEET MOON ,"19,500","Fragrance Notes:
• Top: Red Berries 🍓, Orange 🍊
• Heart: Jasmine 🌼, Rose 🌹
• Base: Vanilla 🍦, White Musk 🐚, Amber 🧡

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSWEET%20MOON_.jpg?alt=media&token=dfb48c05-311d-4cef-8a00-39a9080f1c1f,Sweet form,Female
SWEET PARADISE FRENCH AVENUE ,"60,000","Fragrance Notes:
• Top: Ambrette 🍃, Mandarin 🍊, Musk 🐚
• Heart: Orange 🍊, Peony 🌸, Iris 🌸
• Base: Tonka Bean 🌰, Heliotrope 🌼, Barley 🌾",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FSWEET%20PARADISE%20FRENCH%20AVENUE_.jpg?alt=media&token=e7bca547-5fce-4d26-892c-74b50f663ed1,French Avenue,Female
TAMIMA LATTAFA ,"23,000","Fragrance Notes:
• Top: Red Fruits 🍓, Apple 🍏
• Heart: Jasmine 🌼, Orange Blossom 🌸
• Base: Vanilla 🍦, Patchouli 🌿, Musk 🐚",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FTAMIMA%20LATTAFA_.jpg?alt=media&token=1bfdffa7-a1e5-4c16-867c-34743844ed1a,Lattafa,Unisex
TERIAQ INTENSE ,"70,000","Fragrance Notes:
• Top: Cinnamon 🌰, Spices 🧂
• Heart: Honey 🍯, Tobacco 🍂
• Base: Amber 🧡, Vanilla 🍦, Oud 🪵",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FTERIAQ%20INTENSE_.jpg?alt=media&token=f51f2870-2a58-4138-b93a-ae946547f97a,Lattafa,Unisex
TERIAQ LATTAFA,"70,000","Fragrance Notes:
• Top: Caramel 🍬, Bitter Almond 🌰, Apricot 🍑, Pink Pepper 🌶️
• Heart: Honey 🍯, Rhubarb 🌾, White Flowers 🌼, Rose 🌹
• Base: Leather 🧥, Vanilla 🍦, Musk 🕊️, Labdanum 🌲, Vetiver 🌿",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FTERIAQ%20LATTAFA.jpg?alt=media&token=edc04791-a9e5-452a-a026-846ccec48a0e,Lattafa,Unisex
THARWAH GOLD ,"48,000","Fragrance Notes:
• Top: Apple 🍏, Bergamot 🍋, Mandarin 🍊
• Heart: Lavender 💜, Orange Blossom 🌸, Nutmeg 🌰
• Base: Tonka Bean 🌰, Amber 🧡, Vetiver 🌾, Cedarwood 🪵

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FTHARWAH%20GOLD_.png?alt=media&token=27219952-56b8-4738-aecb-085695e47820,Lattafa,Female
THARWAH LATTAFA ,"48,000","Fragrance Notes:
• Top: Lavender 💜, Bergamot 🍋
• Heart: Orange Blossom 🌼, Jasmine 🌸
• Base: Vanilla 🍦, Vetiver 🌾, Amber 🧡",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FTHARWAH%20LATTAFA_.png?alt=media&token=c2d9f73f-466f-4e6e-aa32-e8d1996ac687,Lattafa,Female
THE CHAIRMAN ,"9,000","Fragrance Notes:
• Top: Spun Sugar 🍭, Apple 🍏, Basil 🌿, Bergamot 🍋
• Heart: Cinnamon 🌶️, Leather 🧥, Lavender 💜, Jasmine 🌸
• Base: Bourbon Vanilla 🍦, Amber 🧡, Patchouli 🌿, Cedar 🌲",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FTHE%20CHAIRMAN_.jpg?alt=media&token=6ae6298f-0d7a-4f5f-8156-5e27cd6e59f7,The Chairman,Male
THE KINGDOM ,,"Fragrance Notes:
• Top: Black Currant 🍇, Peony 🌸
• Heart: Pear Praline 🍐🍬, Jasmine 🌸, Tonka Bean 🌰
• Base: Vanilla 🍦, Amber 🧡, Sandalwood 🪵, Musk",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FTHE%20KINGDOM_.png?alt=media&token=718205d4-9744-45b8-b79a-9fe2779dea9b,Lattafa,Unisex
THE KINGDOM LATTAFA ,,"Fragrance Notes (community/Fragrantica):
• Top: Black Currant 🍇, Peony 🌸
• Heart: Pear Praline 🍐🍬, Jasmine 🌸, Tonka Bean 🌰
• Base: Vanilla 🍦, Amber 🧡, Sandalwood 🪵, Musk",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FTHE%20KINGDOM%20LATTAFA_.png?alt=media&token=919eb3e6-db70-4c57-ab5f-5697801aa59c,Lattafa,Male
THE OFFICIAL CRYSTAL ABRAJI OUDII,"6,000","Fragrance Notes:
• Top: Rose 🌹, Saffron 🧂
• Heart: Jasmine 🌸, Woody Notes 🌲
• Base: Sweet Notes 🍬, Oud 🪵, Amber 🧡",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FTHE%20OFFICIAL%20CRYSTAL%20ABRAJI%20OUJI.jpg?alt=media&token=39c8ae73-ebca-4404-85c5-4ba4edd3bd19,Official Crystal,Unisex
THE OFFICIAL CRYSTAL COCO VANILLE ,"6,000","Fragrance Notes:
• Top: Coconut 🥥, White Peach 🍑
• Heart: Jasmine 🌸, Ylang‑Ylang 🌺, Tiare Flower 🌼
• Base: Madagascar Vanilla 🍦, White Musk 🕊️, Woody notes 🌲",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FTHE%20OFFICIAL%20CRYSTAL%20COCO%20VANILLE_.jpg?alt=media&token=038dd447-ce54-48bb-853b-6d59bfb35a3b,Official Crystal,Female
THE OFFICIAL CRYSTAL FRENCH WOOD ,"6,000","Fragrance Notes:
• Top: Exotic floral-woody accord 🌸🌲
• Heart: Continued floral-woody gourmand balance
• Base: Deep woody gourmand finish 🌲🍬",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FTHE%20OFFICIAL%20CRYSTAL%20FRENCH%20WOOD_.jpg?alt=media&token=2f04feb0-c54c-4e3c-81bb-eecf2b77af69,Official Crystal,Unisex
THE OFFICIAL CRYSTAL NEBRAS ,"6,000","Fragrance Notes:
• Top: Red berries 🍓, Mandarin 🍊
• Heart: Vanilla 🍦, Cacao 🍫, Rose 🌹
• Base: Sugar 🍬, Tonka Bean 🌰, Musk 🕊️, Amber 🧡 
",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FTHE%20OFFICIAL%20CRYSTAL%20FRENCH%20WOOD_.jpg?alt=media&token=2f04feb0-c54c-4e3c-81bb-eecf2b77af69,Official Crystal,Unisex
TOBACOLOR CHRISTIAN DIOR,,"Fragrance Notes:
• Top: Plum 🍑, Peach 🍑
• Heart: Tobacco Leaf 🚬, Honey 🍯, Licorice 🍬, Hookah Smoke 🌫️
• Base: Tonka Bean 🌰, Vanilla 🍦, Myrrh/Benzoin 🌳, Woody Notes 🌲, Ambroxan 🧡",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FTOBACOLOR%20CHRISTIAN%20DIOR.jpg?alt=media&token=65119206-98de-428c-81bd-ae57a4c8072a,Christain Dior,Unisex
TOM FORD EXTREME ,,"Fragrance Notes:
• Top: Cardamom 🌰, Nutmeg 🌰, Saffron 🧂, Mandarin Orange 🍊, Neroli 🌼
• Heart: Kulfi 🍨 (cream), Rose Absolute 🌹, Jasmine Accord 🌸, Orange Blossom 🌼, Mastic 🌿
• Base: Amber 🧡, Sandalwood 🌲, Vanilla Ember 🍦, Incense 🌫️",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FTOM%20FORD%20EXTREME_.jpg?alt=media&token=777853bc-9b1d-49da-8bed-9fa2f80a0242,Tom Ford,Male
TOUCH OF WOOD CASTLE BEJAR,"18,500","Fragrance Notes:
• Top: Grapefruit 🍊, Spices 🌶️
• Heart: Patchouli 🌿, Vetiver 🌾
• Base: Cedarwood 🪵, Oud 🪵, Amber 🧡

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FTOUCH%20OF%20WOOD%20CASTLE%20BEJAR.jpg?alt=media&token=8b11c198-8435-4937-8632-78dd964946fe,Castle Bejar,Male
Trust (Khadlaj 25 Trust),"38,000","Fragrance Notes:
• Top: Bergamot 🍋, Vanilla 🍦
• Heart: Pistachio 🌰, Jasmine 🌸, Raspberry 🍇
• Base: Caramel 🍬, Tonka Bean 🌰, Sandalwood 🌲, Musk 🕊️ ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FTRUST_.jpg?alt=media&token=2933872c-d895-45c1-a9f1-4fa7254d24c4,Khadlaj ,Male
VALENTINO UOMO,,"Fragrance Notes:
• Top: Bergamot 🍋, Lemon 🍋
• Heart: Iris 🌸, Vetiver 🌾
• Base: Cardamom 🌰, Black Pepper 🌶️",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FVALENTINO%20UOMO.jpg?alt=media&token=96d2ab64-3c30-433f-94bb-b47ae78ba904,Valentino,Male
